id,info_size,info_start_date,info_live_date,GainTotalPct_BeforeLive_13mo+,GainTotalPct_BeforeLive_01mo,GainTotalPct_BeforeLive_03mo,GainTotalPct_BeforeLive_06mo,GainTotalPct_BeforeLive_12mo,GainAnnualizedPct_BeforeLive_13mo+,GainAnnualizedPct_BeforeLive_01mo,GainAnnualizedPct_BeforeLive_03mo,GainAnnualizedPct_BeforeLive_06mo,GainAnnualizedPct_BeforeLive_12mo,DrawdownMaxPct_BeforeLive_13mo+,DrawdownMaxPct_BeforeLive_01mo,DrawdownMaxPct_BeforeLive_03mo,DrawdownMaxPct_BeforeLive_06mo,DrawdownMaxPct_BeforeLive_12mo,Calmar_BeforeLive_13mo+,Calmar_BeforeLive_01mo,Calmar_BeforeLive_03mo,Calmar_BeforeLive_06mo,Calmar_BeforeLive_12mo,Sharpe_BeforeLive_13mo+,Sharpe_BeforeLive_01mo,Sharpe_BeforeLive_03mo,Sharpe_BeforeLive_06mo,Sharpe_BeforeLive_12mo,DayBestPct_BeforeLive_13mo+,DayBestPct_BeforeLive_01mo,DayBestPct_BeforeLive_03mo,DayBestPct_BeforeLive_06mo,DayBestPct_BeforeLive_12mo,DayWorstPct_BeforeLive_13mo+,DayWorstPct_BeforeLive_01mo,DayWorstPct_BeforeLive_03mo,DayWorstPct_BeforeLive_06mo,DayWorstPct_BeforeLive_12mo,DayAvgPct_BeforeLive_13mo+,DayAvgPct_BeforeLive_01mo,DayAvgPct_BeforeLive_03mo,DayAvgPct_BeforeLive_06mo,DayAvgPct_BeforeLive_12mo,DayStdDevPct_BeforeLive_13mo+,DayStdDevPct_BeforeLive_01mo,DayStdDevPct_BeforeLive_03mo,DayStdDevPct_BeforeLive_06mo,DayStdDevPct_BeforeLive_12mo
16eOiRRWu67YLXYQDRVZ,12097,2011-10-22,2022-11-15,9170076.208,-0.16229999999999564,59.271200000000015,150.60320000000002,1138.5341,181.2154039472821,-1.2794569533447375,526.2830552588083,537.9621142803312,1126.8868652073575,55.063901292511844,10.423631335942451,10.43021516381918,14.608794223937727,32.49480258545634,3.291001903127515,-0.1227457986673946,50.45754540945653,36.82453911212162,34.678987885641654,1.877255269598785,0.16256907415372127,4.491957634625251,3.6551239846463495,3.9326572806115583,28.88485433390833,4.826344348869949,8.874923382540834,17.361755319279816,17.361776352694758,-25.336075852649355,-6.906666691326957,-6.911126838856497,-6.911738376672217,-10.892178675126807,0.4991584952728704,0.02619821644289897,0.7792578458497383,0.802009891003995,1.098044487253671,4.221000515010861,2.5581974626666844,2.7538850118558296,3.4831957485281655,4.432350598280759
17HBMpnBPkgrR0DZ7uDD,1706,2011-03-04,2023-12-09,6474.718,2.0875,10.937099999999992,21.877999999999993,59.0205,38.85172094437455,28.90721974923447,50.7804953838201,48.69112279000929,59.39466584149422,32.030113169692285,2.034976956106771,5.352835936942157,11.177697467515845,13.707640585165649,1.2129748258628397,14.205182846167704,9.486652679444681,4.3560959608643355,4.332960546526941,1.2222904717784524,1.902084800859591,2.4670641004342273,2.0427056303771796,2.233955854019593,32.664433895322055,1.5104646179243675,2.4055627578078997,7.034263070461355,7.034423476591245,-27.250607044312204,-1.1904575183901422,-3.106664623071975,-3.1065579749790184,-3.939215621848058,0.1485746631120805,0.10984138762209102,0.17169968530391705,0.1670978453726879,0.19546651988939875,1.9296146969769514,0.9167193655476338,1.1048144247786458,1.2985699071751915,1.38898662747363
19kHgOyQgR1fo0LsiaOY,193208,2017-05-13,2022-12-29,2950630227.9191995,23.22459999999999,182.01209999999998,766.9068,15159.453,2025.9605132876845,999.9443163483237,6237.742094551582,7687.360070615164,14866.624219011697,24.451766719273415,6.744901861442787,7.068421393780778,10.211929374038997,12.159057171714016,82.85538368443449,148.2518703592268,882.4802239492857,752.7823380915802,1222.6790292257508,4.364491005797441,4.856713883744291,6.442700814002037,7.103850293316269,7.478038701754733,56.399335807772985,7.667224492995883,16.036151253235808,16.060841456960496,16.5922171717241,-14.567371059007428,-6.118485871931345,-6.109443214932009,-6.590419181208418,-9.95020745981593,1.3278483723014063,1.0584910023101066,1.7779018481317719,1.8384489700353859,2.111786755086839,4.829644373987464,3.459751623193798,4.380665452056136,4.1082612149410345,4.482936875934139
1Ar0cZiHmNaZHmLGOppG,7626,2020-08-28,2023-08-09,595.0536999999999,33.894,49.5308,24.121299999999994,20.123500000000003,93.3874505091104,2361.73157975702,414.1364471171572,55.29638318837764,20.183591795897946,50.2520260130065,7.095950084339131,7.276248059011792,31.48818984481404,45.20286183750426,1.858381799072924,332.82809936464986,56.91620788054912,1.7560991425959882,0.44651137063963214,1.2661536401195115,8.270313569625792,3.998640533873111,1.140513983137827,0.6099008399265214,35.82027392476981,6.756278139069538,6.713254760720866,8.944914304475615,12.1874060669795,-20.769759483997685,-5.72068555790286,-5.720512099845621,-8.9550938471619,-11.11580095145136,0.3656625393010454,1.3708532718151176,0.7007319552152946,0.22530532191218838,0.13804272173839255,4.584524873324036,2.631293343823814,2.7818892048592616,3.1359642739266445,3.5929779542485285
1BcTUxTQqYqiHGB2Fnmb,2750,2022-07-07,2023-03-21,,-34.915600000000005,-23.7254,6.566200000000008,,,-99.41879507613382,-67.26657381492132,13.912251788028707,,,42.36338169084542,44.1146207989219,44.114682913274464,,,-2.346809699982423,-1.5248136014027625,0.3153655624223562,,,-5.23500467146256,-1.2468046297389115,0.5348812354010978,,,8.04665340457369,10.016128312519523,13.410025518609391,,,-22.285130559939304,-22.285127944738868,-22.285191208671396,,,-1.9388007126412317,-0.3471987776475153,0.1371476946653222,,,5.879174727762422,4.420588114209817,4.0703468615588285,
1FhrYdnxdkNxtIkKeZtr,1896,2022-02-05,2022-11-10,,-8.433500000000004,-21.534799999999997,-25.7467,,,-61.70464011114822,-61.43918028481373,-45.071106631533375,,,14.312678502580933,30.273885748475195,40.561103185924864,,,-4.3111874622224855,-2.029444809142422,-1.1111903545851665,,,-1.0317236445834457,-0.8499454424419661,-0.3596744696498215,,,6.23938090357139,7.326061393890382,12.54944283220938,,,-14.312678502580933,-18.20023025505617,-18.20036122059635,,,-0.2946220835533118,-0.26075972404040865,-0.11305520753969074,,,4.533171850361958,4.870232939450272,4.9897780711881055,
1HNky5XPYfF8Gu6k2Mht,177281,2019-05-09,2023-05-04,4497.5542,8.012800000000006,16.241100000000007,31.445599999999995,84.2789,161.17215263093777,143.18199904038232,82.93956854781676,75.27852292377261,84.37090107963874,24.493507841075314,1.889944972486235,2.4585231112265515,4.586836183596699,5.334970090043766,6.580198870520866,75.75987720532703,33.7355252708763,16.411862100717993,15.814690552266354,2.4535304661516055,3.3151484316350732,3.255058949362821,2.916370914321672,3.2820283375816315,50.01391565840698,7.970383448847573,7.9704704820531935,7.970471003219504,7.97044397122193,-10.589974962611958,-0.9872936468234172,-1.3597189178969127,-2.0720487758354666,-2.072008845282569,0.4128846048684804,0.38564085832312983,0.25094651268673707,0.23251830688177647,0.251212727797392,2.671391286277994,1.846631897574363,1.2238341767874643,1.2656530325232618,1.215065201568258
1HPKlYuFIhrdvRrGD2Hg,41468,2022-05-07,2023-11-03,1408.9019,27.169099999999997,18.040499999999994,40.4416,275.022,516.7358921872774,1299.7130702373215,92.5207091735428,97.43581656320906,275.2096048024012,27.122923975233128,13.616555853409707,16.137568784392208,25.22807109624837,25.227759635876602,19.051629266045456,95.45094106244655,5.733249562537956,3.862198429340029,10.908999006436678,2.5578280771094666,3.787757098195786,1.421792979253573,1.41319313073357,2.125810312768466,21.97202430523426,9.889344672336176,9.88917296863816,12.686740351852244,14.80003342005709,-22.757703056031808,-10.857196906287037,-10.857230200874401,-10.857199954865616,-22.656951622468867,0.8709149706557805,1.2284966322962403,0.3322189100315047,0.34772701302358516,0.6436845074463988,5.4051117338009185,5.1486351810960755,3.7092683517304317,3.9060444631039015,4.806719920190044
1IXg9h5EtVfvbXb0uQ36,9063,2011-10-05,2023-12-23,837550.049,21.190499999999993,58.75280000000001,61.5685,180.50009999999997,109.66095792261532,909.7860011430848,518.2949787343227,159.33621070542867,181.79655598615136,37.468113431901095,4.234193367154992,4.876984031407305,5.0531530484711595,9.598006890370748,2.9267808778770217,214.866427263425,106.27366737240746,31.532037359057654,18.941073710682552,2.062299534180978,8.868590915686724,6.817321961826732,4.26232369390032,3.4070082240185404,26.85971552111084,4.186221993731221,6.671895521494631,6.671965859130857,10.332065586511163,-14.952322351542469,-2.8481457166737667,-2.848049523360474,-4.433409049868375,-5.165375908403147,0.3248911647599389,0.9827122161760589,0.751882839201459,0.39229889490712144,0.4334825017460452,2.5008429984200573,1.759024962859499,1.7508004040793579,1.4610696747622138,2.019754849840796
1JZIFf1riv0yYa7PL78G,242033,2023-01-10,2023-10-01,,-0.19819999999999707,8.430300000000008,27.02799999999999,,,-1.853508475587673,38.50524808034923,62.776582353637345,,,1.8115519805259273,2.044527294196341,2.044756350761179,,,-1.0231605250706441,18.833325526957466,30.701253149436706,,,-0.25052626923996557,4.336592259243635,5.490956472950681,,,0.7707347624563265,1.2980412573636357,1.9214128618986415,,,-0.7034538372801435,-1.0694860996350752,-1.6786172182914672,,,-0.006907464884213435,0.13259048467425733,0.19669978396257534,,,0.43768905342302145,0.48536006295799133,0.5686645456420226,
